구분,발견일,확진일,시도,시군구,Unnamed: 5,주 소,address,lat,lng
2353,2022-03-10,2022-03-13,경도,가평,가평,조종면 마일리 산236-2,가평 조종면 마일리 산236-2,37.8315847,127.3802263
2354,2022-03-11,2022-03-13,강원,영월,영월,한반도면 후탄리 산18,영월 한반도면 후탄리 산18,37.2096092,128.3711771
2355,2022-03-11,2022-03-13,강원,영월,영월,한반도면 후탄리 산3,영월 한반도면 후탄리 산3,37.2110495,128.3711919
2356,2022-03-11,2022-03-13,강원,영월,영월,한반도면 후탄리 산3,영월 한반도면 후탄리 산3,37.2110495,128.3711919
2357,2022-03-11,2022-03-13,강원,영월,영월,한반도면 후탄리 산3,영월 한반도면 후탄리 산3,37.2110495,128.3711919
2358,2022-03-11,2022-03-13,강원,영월,영월,한반도면 후탄리 산3,영월 한반도면 후탄리 산3,37.2110495,128.3711919
2359,2022-03-11,2022-03-15,강원,횡성,횡성,청일면 속실리 산20-1,횡성 청일면 속실리 산20-1,37.6388110,128.1960483
2360,2022-03-11,2022-03-16,강원,영월,영월,산솔면 화원리 산98,영월 산솔면 화원리 산98,37.1563554,128.6462997
2361,2022-03-11,2022-03-16,강원,영월,영월,산솔면 화원리 산98,영월 산솔면 화원리 산98,37.1563554,128.6462997
2362,2022-03-11,2022-03-16,강원,영월,영월,산솔면 화원리 산98,영월 산솔면 화원리 산98,37.1563554,128.6462997
2363,2022-03-11,2022-03-16,강원,영월,영월,산솔면 화원리 산98,영월 산솔면 화원리 산98,37.1563554,128.6462997
2364,2022-03-10,2022-03-16,강원,강릉,강릉,옥계면 북동리 산397,강릉 옥계면 북동리 산397,37.6115387,128.9662986
2365,2022-03-10,2022-03-16,강원,강릉,강릉,왕산면 대기리 2810,강릉 왕산면 대기리 2810,37.5843900,128.7701519
2366,2022-03-11,2022-03-16,강원,강릉,강릉,옥계면 남양리 1271,강릉 옥계면 남양리 1271,37.5618279,129.0144428
2367,2022-03-11,2022-03-16,강원,강릉,강릉,왕산면 대기리 2912,강릉 왕산면 대기리 2912,37.5834529,128.7473355
2368,2022-03-11,2022-03-16,강원,강릉,강릉,왕산면 대기리 2912,강릉 왕산면 대기리 2912,37.5834529,128.7473355
2369,2022-03-11,2022-03-16,강원,강릉,강릉,왕산면 대기리 2912,강릉 왕산면 대기리 2912,37.5834529,128.7473355
2370,2022-03-12,2022-03-16,강원,강릉,강릉,옥계면 북동리 산397,강릉 옥계면 북동리 산397,37.6115387,128.9662986
2371,2022-03-12,2022-03-16,강원,강릉,강릉,강동면 임곡리 831,강릉 강동면 임곡리 831,37.6417718,128.9558461
2372,2022-03-11,2022-03-16,강원,강릉,강릉,왕산면 왕산리 산99-1,강릉 왕산면 왕산리 산99-1,37.6352697,128.7780955
2373,2022-03-11,2022-03-16,강원,강릉,강릉,왕산면 왕산리 산1,강릉 왕산면 왕산리 산1,37.6581650,128.7520210
2374,2022-03-11,2022-03-16,강원,정선,정선,임계면 도전리 산64,정선 임계면 도전리 산64,37.4670476,128.9266172
2375,2022-03-11,2022-03-16,강원,정선,정선,임계면 도전리 산64,정선 임계면 도전리 산64,37.4670476,128.9266172
2376,2022-03-11,2022-03-16,강원,정선,정선,임계면 도전리 산64,정선 임계면 도전리 산64,37.4670476,128.9266172
2377,2022-03-11,2022-03-16,강원,정선,정선,임계면 도전리 산64,정선 임계면 도전리 산64,37.4670476,128.9266172
2378,2022-03-11,2022-03-16,강원,정선,정선,임계면 도전리 산64,정선 임계면 도전리 산64,37.4670476,128.9266172
2379,2022-03-15,2022-03-16,강원,정선,정선,사북읍 직전리 119-1,정선 사북읍 직전리 119-1,37.2828577,128.8252209
2380,2022-03-11,2022-03-16,강원,홍천,홍천,화촌면 장평리 산82,홍천 화촌면 장평리 산82,37.7322009,128.0961172
2381,2022-03-14,2022-03-16,강원,홍천,홍천,화촌면 송정리 448-1,홍천 화촌면 송정리 448-1,37.7617510,127.9103025
2382,2022-03-15,2022-03-16,충북,보은,보은,속리산면 도화리 산5-1,보은 속리산면 도화리 산5-1,36.5282701,127.8598492
2383,2022-03-15,2022-03-16,충북,보은,보은,속리산면 도화리 산5-1,보은 속리산면 도화리 산5-1,36.5282701,127.8598492
2384,2022-03-15,2022-03-16,충북,보은,보은,속리산면 도화리 산5-1,보은 속리산면 도화리 산5-1,36.5282701,127.8598492
2385,2022-03-15,2022-03-16,충북,보은,보은,속리산면 도화리 산5-1,보은 속리산면 도화리 산5-1,36.5282701,127.8598492
2386,2022-03-15,2022-03-16,강원,춘천,춘천,사북면 지암리 산5-12,춘천 사북면 지암리 산5-12,37.9686561,127.6028001
2387,2022-03-15,2022-03-16,강원,영월,영월,영월읍 방절리 산105,영월 영월읍 방절리 산105,37.1895717,128.4394350
2388,2022-03-15,2022-03-17,강원,춘천,춘천,동면 상걸리 산60,춘천 동면 상걸리 산60,37.8579697,127.8500893
2389,2022-03-16,2022-03-17,경기,가평,가평,조종면 마일리 산39,가평 조종면 마일리 산39,37.8230261,127.3894482
2390,2022-03-16,2022-03-17,강원,횡성,횡성,횡성읍 정암리 878,횡성 횡성읍 정암리 878,37.4619900,128.0079441
2391,2022-03-16,2022-03-17,경북,상주,상주,화북면 상오리 174,상주 화북면 상오리 174,36.5251823,127.9307963
2392,2022-03-16,2022-03-17,경북,상주,상주,화서면 하송리 286,상주 화서면 하송리 286,36.4968847,127.9645049
2393,2022-03-16,2022-03-17,충북,보은,보은,속리산면 사내리 산1-1,보은 속리산면 사내리 산1-1,36.5504248,127.8424045
2394,2022-03-13,2022-03-18,강원,동해,동해,신흥동 277-6,동해 신흥동 277-6,37.5247112,129.0146176
2395,2022-03-16,2022-03-18,강원,삼척,삼척,노곡면 우발리 산70,삼척 노곡면 우발리 산70,37.3750313,129.1715413
2396,2022-03-14,2022-03-18,강원,강릉,강릉,왕산면 목계리 산460-1,강릉 왕산면 목계리 산460-1,37.6214922,128.8765387
2397,2022-03-14,2022-03-18,강원,강릉,강릉,강동면 산성우리 352-1,강릉 강동면 산성우리 352-1,37.6508387,129.0175322
2398,2022-03-15,2022-03-18,강원,강릉,강릉,왕산면 대기리 산2-1,강릉 왕산면 대기리 산2-1,37.6006075,128.7462278
2399,2022-03-15,2022-03-18,강원,강릉,강릉,왕산면 대기리 산2-1,강릉 왕산면 대기리 산2-1,37.6006075,128.7462278
2400,2022-03-16,2022-03-18,강원,강릉,강릉,왕산면 대기리 2900,강릉 왕산면 대기리 2900,37.5901178,128.7282429
2401,2022-03-16,2022-03-18,강원,강릉,강릉,왕산면 대기리 2900,강릉 왕산면 대기리 2900,37.5901178,128.7282429
2402,2022-03-14,2022-03-18,강원,강릉,강릉,주문진읍 장덕리 산215,강릉 주문진읍 장덕리 산215,37.8776229,128.7707277
2403,2022-03-17,2022-03-18,강원,영월,영월,김삿갓면 대야리 174-1,영월 김삿갓면 대야리 174-1,37.1268805,128.5586092
2404,2022-03-17,2022-03-20,충북,보은,보은,속리산면 사내리 산1-1,보은 속리산면 사내리 산1-1,36.5504248,127.8424045
2405,2022-03-16,2022-03-20,충북,보은,보은,속리산면 도화리 산5-1,보은 속리산면 도화리 산5-1,36.5282701,127.8598492
2406,2022-03-21,2022-03-22,충북,보은,보은,속리산면 도화리 산5-1,보은 속리산면 도화리 산5-1,36.5282701,127.8598492
2407,2022-03-21,2022-03-22,충북,보은,보은,속리산면 도화리 산5-1,보은 속리산면 도화리 산5-1,36.5282701,127.8598492
2408,2022-03-21,2022-03-22,충북,단양,단양,대강면 사인암리 산11,단양 대강면 사인암리 산11,36.8980113,128.3389418
2409,2022-03-21,2022-03-22,경기,가평,가평,가평읍 경반리 산152,가평 가평읍 경반리 산152,37.8339403,127.4526669
2410,2022-03-21,2022-03-22,경기,가평,가평,조종면 마일리 산39-1,가평 조종면 마일리 산39-1,37.8240876,127.3892394
2411,2022-03-21,2022-03-22,경기,가평,가평,조종면 마일리 산39-1,가평 조종면 마일리 산39-1,37.8240876,127.3892394
2412,2022-03-20,2022-03-22,강원,홍천,홍천,북방면 소매곡리 229-1,홍천 북방면 소매곡리 229-1,37.7106500,127.8282080
2413,2022-03-21,2022-03-22,강원,영월,영월,한반도면 후탄리 산90,영월 한반도면 후탄리 산90,37.1903441,128.3705479
2414,2022-03-18,2022-03-23,경북,상주,상주,공성면 이화리 산142,상주 공성면 이화리 산142,36.2594000,128.1051909
2415,2022-03-20,2022-03-23,충북,충주,충주,살미면 향산리 66-1,충주 살미면 향산리 66-1,36.9326520,127.9584106
2416,2022-03-21,2022-03-23,강원,춘천,춘천,북산면 조교리 산120-2,춘천 북산면 조교리 산120-2,37.9620301,127.9110475
2417,2022-03-22,2022-03-24,강원,삼척,삼척,신기면 대이리 산44,삼척 신기면 대이리 산44,37.3350579,129.0241725
2418,2022-03-22,2022-03-24,강원,삼척,삼척,신기면 대이리 산33,삼척 신기면 대이리 산33,37.3338357,129.0269943
2419,2022-03-22,2022-03-24,강원,삼척,삼척,신기면 대이리 137,삼척 신기면 대이리 137,37.3343556,129.0260774
2420,2022-03-22,2022-03-24,강원,삼척,삼척,하장면 추동리 산1-1,삼척 하장면 추동리 산1-1,37.3662688,128.9087731
2421,2022-03-23,2022-03-24,강원,삼척,삼척,신기면 마차리 43,삼척 신기면 마차리 43,37.3264966,129.0737453
2422,2022-03-22,2022-03-24,강원,영월,영월,김삿갓면 각동리 산2,영월 김삿갓면 각동리 산2,37.1282716,128.5215263
2423,2022-03-23,2022-03-24,경북,상주,상주,화서면 하송리 산39-1,상주 화서면 하송리 산39-1,36.5045375,127.9612410
2424,2022-03-23,2022-03-25,강원,양구,양구,국토정중앙면 두무리 산12,양구 국토정중앙면 두무리 산12,38.0580990,128.0642799
2425,2022-03-23,2022-03-25,충북,보은,보은,속리산면 만수리 산1-1,보은 속리산면 만수리 산1-1,36.5119781,127.8861595
2426,2022-03-23,2022-03-25,충북,보은,보은,속리산면 만수리 산1-1,보은 속리산면 만수리 산1-1,36.5119781,127.8861595
2427,2022-03-22,2022-03-27,강원,삼척,삼척,신기면 대이리 산28-1,삼척 신기면 대이리 산28-1,37.3348406,129.0290785
2428,2022-03-22,2022-03-27,강원,삼척,삼척,신기면 대이리 28-1,삼척 신기면 대이리 28-1,37.3348406,129.0290785
2429,2022-03-22,2022-03-27,강원,삼척,삼척,신기면 대이리 산28-1,삼척 신기면 대이리 산28-1,37.3348406,129.0290785
2430,2022-03-22,2022-03-27,강원,삼척,삼척,신기면 대이리 산29,삼척 신기면 대이리 산29,37.3345217,129.0301342
2431,2022-03-22,2022-03-27,강원,삼척,삼척,신기면 대이리 산25,삼척 신기면 대이리 산25,37.3349966,129.0318057
2432,2022-03-22,2022-03-27,강원,삼척,삼척,신기면 대이리 106,삼척 신기면 대이리 106,37.3330385,129.0325930
2433,2022-03-22,2022-03-27,강원,인제,인제,상남면 하남리 643-5,인제 상남면 하남리 643-5,37.8909603,128.2828341
2434,2022-03-25,2022-03-27,충북,보은,보은,속리산면 상판리 산4,보은 속리산면 상판리 산4,36.5233244,127.8224458
2435,2022-03-25,2022-03-27,충북,충주,충주,산척면 명서리 산18,충주 산척면 명서리 산18,37.0802672,128.0439929
2436,2022-03-27,2022-03-29,강원,영월,영월,영월읍 삼옥리 1116-1,영월 영월읍 삼옥리 1116-1,37.2327121,128.4775433
2437,2022-03-27,2022-03-29,강원,영월,영월,북면 마차리 149-2,영월 북면 마차리 149-2,37.2878339,128.4872797
2438,2022-03-26,2022-03-29,강원,홍천,홍천,화촌면 송정리 산56-1,홍천 화촌면 송정리 산56-1,37.7422732,127.9327260
2439,2022-03-28,2022-03-29,강원,홍천,홍천,두촌면 자은리 621,홍천 두촌면 자은리 621,37.8778695,128.0291219
2440,2022-03-25,2022-03-30,강원,삼척,삼척,신기면 대이리 산17,삼척 신기면 대이리 산17,37.3352613,129.0362414
2441,2022-03-25,2022-03-30,강원,삼척,삼척,신기면 대이리 산15,삼척 신기면 대이리 산15,37.3341364,129.0385032
2442,2022-03-25,2022-03-30,강원,삼척,삼척,신기면 대이리 산1,삼척 신기면 대이리 산1,37.3339311,129.0446327
2443,2022-03-28,2022-03-30,강원,삼척,삼척,신기면 대이리 산1,삼척 신기면 대이리 산1,37.3339311,129.0446327
2444,2022-03-29,2022-03-30,강원,평창,평창,진부면 화의리 산100,평창 진부면 화의리 산100,37.5434282,128.5326335
2445,2022-03-28,2022-03-30,충북,제천,제천,덕산면 월악리 산1-1,제천 덕산면 월악리 산1-1,36.8466115,128.1703900
2446,2022-03-29,2022-03-31,충북,제천,제천,덕산면 월악리 산1-1,제천 덕산면 월악리 산1-1,36.8466115,128.1703900
2447,2022-03-29,2022-04-01,강원,정선,정선,북평면 나전리 산100-1,정선 북평면 나전리 산100-1,37.4357945,128.6301334
2448,2022-03-29,2022-04-01,강원,강릉,강릉,옥계면 남양리 1922,강릉 옥계면 남양리 1922,37.5778913,129.0122252
2449,2022-03-30,2022-04-01,강원,영월,영월,영월읍 방절리 산100,영월 영월읍 방절리 산100,37.1884211,128.4343968
2450,2022-03-30,2022-04-01,강원,영월,영월,영월읍 방절리 산100,영월 영월읍 방절리 산100,37.1884211,128.4343968
2451,2022-03-30,2022-04-01,강원,영월,영월,영월읍 방절리 산100,영월 영월읍 방절리 산100,37.1884211,128.4343968
2452,2022-03-30,2022-04-01,강원,영월,영월,영월읍 방절리 산100,영월 영월읍 방절리 산100,37.1884211,128.4343968
2453,2022-03-30,2022-04-01,강원,영월,영월,영월읍 방절리 산100,영월 영월읍 방절리 산100,37.1884211,128.4343968
2454,2022-03-30,2022-04-01,강원,영월,영월,영월읍 방절리 산100,영월 영월읍 방절리 산100,37.1884211,128.4343968
2455,2022-03-30,2022-04-03,강원,영월,영월,영월읍 방절리 산105,영월 영월읍 방절리 산105,37.1895717,128.4394350
2456,2022-03-30,2022-04-03,강원,삼척,삼척,신기면 대이리 산71-2,삼척 신기면 대이리 산71-2,37.3311687,129.0184980
2457,2022-03-30,2022-04-03,강원,삼척,삼척,신기면 대이리 산71-2,삼척 신기면 대이리 산71-2,37.3311687,129.0184980
2458,2022-03-30,2022-04-03,강원,삼척,삼척,신기면 대이리 산28-1,삼척 신기면 대이리 산28-1,37.3348406,129.0290785
2459,2022-03-30,2022-04-03,강원,삼척,삼척,근덕면 금계리 187-1,삼척 근덕면 금계리 187-1,37.3983333,129.1781319
2460,2022-04-01,2022-04-03,충북,충주,충주,살미면 향산리 310-1,충주 살미면 향산리 310-1,36.9228728,127.9389626
2461,2022-03-31,2022-04-03,강원,영월,영월,영월읍 영흥리 산134-5,영월 영월읍 영흥리 산134-5,37.1953592,128.4467580
2462,2022-04-01,2022-04-04,강원,영월,영월,영월읍 방절리 639,영월 영월읍 방절리 639,37.1883168,128.4368420
2463,2022-03-29,2022-04-05,경북,문경,문경,호계면 우로리 산62-1,문경 호계면 우로리 산62-1,36.6757761,128.1908076
2464,2022-04-02,2022-04-05,충북,보은,보은,속리산면 삼가리 산18-1,보은 속리산면 삼가리 산18-1,36.4846860,127.8546472
2465,2022-04-02,2022-04-05,충북,보은,보은,속리산면 삼가리 산18-1,보은 속리산면 삼가리 산18-1,36.4846860,127.8546472
2466,2022-04-02,2022-04-05,충북,보은,보은,속리산면 삼가리 산18-1,보은 속리산면 삼가리 산18-1,36.4846860,127.8546472
2467,2022-04-04,2022-04-05,강원,영월,영월,한반도면 쌍용리 산103-9,영월 한반도면 쌍용리 산103-9,37.1916610,128.3159555
2468,2022-04-04,2022-04-05,강원,영월,영월,한반도면 쌍용리 산103-9,영월 한반도면 쌍용리 산103-9,37.1916610,128.3159555
2469,2022-04-04,2022-04-05,강원,영월,영월,한반도면 쌍용리 산103-9,영월 한반도면 쌍용리 산103-9,37.1916610,128.3159555
2470,2022-04-04,2022-04-05,강원,영월,영월,한반도면 쌍용리 산103-9,영월 한반도면 쌍용리 산103-9,37.1916610,128.3159555
2471,2022-04-04,2022-04-06,경북,상주,상주,화남면 평온리 산113,상주 화남면 평온리 산113,36.4503277,127.8968084
2472,2022-03-31,2022-04-06,강원,강릉,강릉,옥계면 산계리 산458,강릉 옥계면 산계리 산458,37.5739661,128.9789773
2473,2022-04-05,2022-04-07,강원,춘천,춘천,동면 감정리 산142,춘천 동면 감정리 산142,37.8862222,127.7965365
2474,2022-04-05,2022-04-07,강원,춘천,춘천,동면 감정리 산142,춘천 동면 감정리 산142,37.8862222,127.7965365
2475,2022-04-05,2022-04-07,강원,춘천,춘천,동면 감정리 산163-2,춘천 동면 감정리 산163-2,37.8868287,127.7892642
2476,2022-04-05,2022-04-07,강원,춘천,춘천,신동면 팔미리 산135-5,춘천 신동면 팔미리 산135-5,37.8127405,127.6744139
2477,2022-03-31,2022-04-07,강원,정선,정선,정선읍 용탄리 71-5,정선 정선읍 용탄리 71-5,37.4205288,128.6245252
2478,2022-04-04,2022-04-07,강원,정선,정선,여량면 유천리 산270-1,정선 여량면 유천리 산270-1,37.5155312,128.6794329
2479,2022-04-05,2022-04-07,강원,정선,정선,남면 광덕리 산207-1,정선 남면 광덕리 산207-1,37.2884837,128.6818121
2480,2022-04-07,2022-04-08,강원,횡성,횡성,갑천면 구방리 산26-1,횡성 갑천면 구방리 산26-1,37.5391043,128.0744779
2481,2022-04-07,2022-04-08,강원,영월,영월,한반도면 쌍용리 806,영월 한반도면 쌍용리 806,37.1945313,128.3188350
2482,2022-04-07,2022-04-08,강원,영월,영월,한반도면 쌍용리 산196,영월 한반도면 쌍용리 산196,37.1719517,128.3140344
2483,2022-04-07,2022-04-10,강원,동해,동해,신흥동 산287-1,동해 신흥동 산287-1,37.5149727,128.9833595
2484,2022-04-07,2022-04-10,강원,인제,인제,남면 갑둔리 산71,인제 남면 갑둔리 산71,37.9105709,128.1470334
2485,2022-04-07,2022-04-10,충북,제천,제천,한수면 한천리 산5-2,제천 한수면 한천리 산5-2,36.9459442,128.0564758
2486,2022-04-08,2022-04-10,충북,제천,제천,한수면 덕곡리 66-9,제천 한수면 덕곡리 66-9,36.9419439,128.1363219
2487,2022-04-08,2022-04-10,충북,보은,보은,속리산면 삼가리 산32,보은 속리산면 삼가리 산32,36.5016231,127.8411266
2488,2022-04-08,2022-04-10,충북,제천,제천,송학면 시곡리 산1-1,제천 송학면 시곡리 산1-1,37.1913229,128.3072134
2489,2022-04-10,2022-04-11,경북,상주,상주,화남면 평온리 산115,상주 화남면 평온리 산115,36.4524004,127.8955958
2490,2022-04-08,2022-04-12,충북,보은,보은,속리산면 상판리 산2,보은 속리산면 상판리 산2,36.5217426,127.8363494
2491,2022-04-08,2022-04-12,충북,보은,보은,속리산면 상판리 산2,보은 속리산면 상판리 산2,36.5217426,127.8363494
2492,2022-04-08,2022-04-12,충북,보은,보은,속리산면 상판리 산2,보은 속리산면 상판리 산2,36.5217426,127.8363494
2493,2022-04-08,2022-04-12,충북,보은,보은,속리산면 상판리 산2,보은 속리산면 상판리 산2,36.5217426,127.8363494
2494,2022-04-11,2022-04-12,충북,보은,보은,속리산면 도화리 산5-1,보은 속리산면 도화리 산5-1,36.5282701,127.8598492
2495,2022-04-09,2022-04-13,강원,삼척,삼척,노곡면 상월산리 149,삼척 노곡면 상월산리 149,37.3352022,129.1508423
2496,2022-04-12,2022-04-13,강원,삼척,삼척,가곡면 오목리 356,삼척 가곡면 오목리 356,37.1637237,129.1924255
2497,2022-04-11,2022-04-13,강원,춘천,춘천,동면 상걸리 산53,춘천 동면 상걸리 산53,37.8515492,127.8393555
2498,2022-04-11,2022-04-13,강원,춘천,춘천,동면 상걸리 산53,춘천 동면 상걸리 산53,37.8515492,127.8393555
2499,2022-04-11,2022-04-13,충북,보은,보은,속리산면 도화리 산4-1,보은 속리산면 도화리 산4-1,36.5213807,127.8707858
2500,2022-04-11,2022-04-13,충북,보은,보은,속리산면 도화리 산5-1,보은 속리산면 도화리 산5-1,36.5282701,127.8598492
2501,2022-04-12,2022-04-13,경북,상주,상주,은척면 남곡리 산51,상주 은척면 남곡리 산51,36.5233676,128.0330591
2502,2022-04-12,2022-04-14,강원,동해,동해,지흥동 298,동해 지흥동 298,37.5106578,129.0921357
2503,2022-04-12,2022-04-14,충북,보은,보은,속리산면 삼가리 산1-1,보은 속리산면 삼가리 산1-1,36.5064495,127.8568804
2504,2022-04-12,2022-04-14,충북,보은,보은,속리산면 삼가리 산1-1,보은 속리산면 삼가리 산1-1,36.5064495,127.8568804
2505,2022-04-12,2022-04-14,충북,보은,보은,속리산면 삼가리 산1-1,보은 속리산면 삼가리 산1-1,36.5064495,127.8568804
2506,2022-04-12,2022-04-14,강원,영월,영월,영월읍 팔괴리 1075,영월 영월읍 팔괴리 1075,37.1582975,128.4585742
2507,2022-04-11,2022-04-15,강원,홍천,홍천,남면 용수리 222,홍천 남면 용수리 222,37.6628906,127.7489142
2508,2022-04-15,2022-04-17,경북,상주,상주,화서면 상곡리 280,상주 화서면 상곡리 280,36.4607122,127.9705531
2509,2022-04-14,2022-04-17,충북,보은,보은,속리산면 구병리 산14,보은 속리산면 구병리 산14,36.4806300,127.8650083
2510,2022-04-14,2022-04-17,충북,보은,보은,속리산면 구병리 산14,보은 속리산면 구병리 산14,36.4806300,127.8650083
2511,2022-04-14,2022-04-17,충북,보은,보은,속리산면 구병리 산14,보은 속리산면 구병리 산14,36.4806300,127.8650083
2512,2022-04-14,2022-04-17,충북,보은,보은,속리산면 구병리 산14-2,보은 속리산면 구병리 산14-2,36.4820817,127.8651353
2513,2022-04-14,2022-04-17,충북,보은,보은,속리산면 구병리 산14-2,보은 속리산면 구병리 산14-2,36.4820817,127.8651353
2514,2022-04-14,2022-04-17,충북,제천,제천,봉양읍 원박리 산175,제천 봉양읍 원박리 산175,37.1267340,128.0763581
2515,2022-04-15,2022-04-17,강원,영월,영월,영월읍 팔괴리 1002,영월 영월읍 팔괴리 1002,37.1571523,128.4614454
2516,2022-04-08,2022-04-17,강원,정선,정선,여량면 고양리 168,정선 여량면 고양리 168,37.4243223,128.7381828
2517,2022-03-30,2022-04-17,강원,정선,정선,신동읍 운치리 산249 ,정선 신동읍 운치리 산249 ,37.2668491,128.6038158
2518,2022-04-16,2022-04-19,강원,양양,양양,서면 수리 산1,양양 서면 수리 산1,38.0186862,128.5856791
2519,2022-04-16,2022-04-19,강원,춘천,춘천,남산면 방곡리 산51-1,춘천 남산면 방곡리 산51-1,37.8048016,127.6491883
2520,2022-04-17,2022-04-19,강원,춘천,춘천,동산면 조양리 1357,춘천 동산면 조양리 1357,37.7515332,127.7761523
2521,2022-04-18,2022-04-19,경기,가평,가평,청평면 상천리 산82-1,가평 청평면 상천리 산82-1,37.7799181,127.4419370
2522,2022-04-15,2022-04-19,충북,보은,보은,속리산면 삼가리 산18-1,보은 속리산면 삼가리 산18-1,36.4846860,127.8546472
2523,2022-04-15,2022-04-19,충북,보은,보은,속리산면 도화리 산5-1,보은 속리산면 도화리 산5-1,36.5282701,127.8598492
2524,2022-04-15,2022-04-19,충북,보은,보은,속리산면 도화리 산5-1,보은 속리산면 도화리 산5-1,36.5282701,127.8598492
2525,2022-04-15,2022-04-19,충북,보은,보은,속리산면 도화리 산5-1,보은 속리산면 도화리 산5-1,36.5282701,127.8598492
2526,2022-04-16,2022-04-19,충북,보은,보은,속리산면 구병리 324,보은 속리산면 구병리 324,36.4768209,127.8725087
2527,2022-04-16,2022-04-19,충북,보은,보은,속리산면 상판리 산21-1,보은 속리산면 상판리 산21-1,36.5137311,127.8420612
2528,2022-04-16,2022-04-19,충북,보은,보은,속리산면 상판리 산21-1,보은 속리산면 상판리 산21-1,36.5137311,127.8420612
2529,2022-04-16,2022-04-19,충북,보은,보은,속리산면 상판리 산21-1,보은 속리산면 상판리 산21-1,36.5137311,127.8420612
2530,2022-04-16,2022-04-19,충북,보은,보은,속리산면 상판리 산21-1,보은 속리산면 상판리 산21-1,36.5137311,127.8420612
2531,2022-04-17,2022-04-19,충북,보은,보은,속리산면 사내리 산1-1,보은 속리산면 사내리 산1-1,36.5504248,127.8424045
2532,2022-04-18,2022-04-19,강원,영월,영월,영월읍 팔괴리 산276,영월 영월읍 팔괴리 산276,37.1551161,128.4577821
2533,2022-04-18,2022-04-19,강원,영월,영월,영월읍 팔괴리 산276,영월 영월읍 팔괴리 산276,37.1551161,128.4577821
2534,2022-04-18,2022-04-19,강원,영월,영월,영월읍 팔괴리 산276,영월 영월읍 팔괴리 산276,37.1551161,128.4577821
2535,2022-04-18,2022-04-20,경북,상주,상주,화남면 평온리 652,상주 화남면 평온리 652,36.4614718,127.8869249
2536,2022-04-19,2022-04-20,강원,횡성,횡성,우천면 하궁리 산86,횡성 우천면 하궁리 산86,37.5037171,128.1261540
2537,2022-04-18,2022-04-20,강원,춘천,춘천,동내면 사암리 산5,춘천 동내면 사암리 산5,37.8131564,127.8146577
2538,2022-04-18,2022-04-20,충북,제천,제천,봉양읍 공전리 산139-1,제천 봉양읍 공전리 산139-1,37.1132440,128.0717162
2539,2022-04-20,2022-04-21,강원,횡성,횡성,안흥면 지구리 산35,횡성 안흥면 지구리 산35,37.4380822,128.2164599
2540,2022-04-20,2022-04-21,강원,횡성,횡성,우천면 정금리 산163-1,횡성 우천면 정금리 산163-1,37.5108079,128.0891378
2541,2022-04-19,2022-04-21,경기,가평,가평,청평면 상천리 산148,가평 청평면 상천리 산148,37.7779671,127.4589643
2542,2022-04-20,2022-04-22,경북,상주,상주,화서면 상곡리 산63-1,상주 화서면 상곡리 산63-1,36.4461726,127.9849902
2543,2022-04-19,2022-04-22,충북,제천,제천,봉양읍 원박리 산59-1,제천 봉양읍 원박리 산59-1,37.1429311,128.0833292
2544,2022-04-20,2022-04-22,강원,춘천,춘천,동내면 고은리 산15,춘천 동내면 고은리 산15,37.8443590,127.7993242
2545,2022-04-18,2022-04-22,강원,홍천,홍천,서석면 청량리 산110,홍천 서석면 청량리 산110,37.6536011,128.2172890
2546,2022-04-19,2022-04-22,강원,홍천,홍천,남면 용수리 산40,홍천 남면 용수리 산40,37.6619241,127.7399191
2547,2022-04-22,2022-04-24,강원,인제,인제,기린면 북리 산33-2,인제 기린면 북리 산33-2,38.0007101,128.3378299
2548,2022-04-22,2022-04-24,강원,춘천,춘천,서면 안보리 산86-6,춘천 서면 안보리 산86-6,37.8690493,127.5761490
2549,2022-04-20,2022-04-26,충북,제천,제천,한수면 송계리 산46-1,제천 한수면 송계리 산46-1,36.8648115,128.0624869
2550,2022-04-25,2022-04-26,충북,단양,단양,어상천면 율곡리 산10,단양 어상천면 율곡리 산10,37.0783312,128.3876867
2551,2022-04-23,2022-04-26,강원,춘천,춘천,동면 감정리 산163-2,춘천 동면 감정리 산163-2,37.8868287,127.7892642
2552,2022-04-23,2022-04-26,강원,춘천,춘천,동내면 사암리 산5,춘천 동내면 사암리 산5,37.8131564,127.8146577
2553,2022-04-23,2022-04-26,강원,춘천,춘천,동내면 사암리 산5,춘천 동내면 사암리 산5,37.8131564,127.8146577
2554,2022-04-25,2022-04-26,충북,충주,충주,산척면 명서리 산6-1,충주 산척면 명서리 산6-1,37.0812081,128.0204395
2555,2022-04-25,2022-04-26,강원,영월,영월,산솔면 연상리 506,영월 산솔면 연상리 506,37.1797761,128.5871210
2556,2022-04-25,2022-04-26,강원,영월,영월,남면 광천리 산92,영월 남면 광천리 산92,37.1618562,128.4376056
2557,2022-04-25,2022-04-26,강원,영월,영월,남면 광천리 산94,영월 남면 광천리 산94,37.1611799,128.4366671
2558,2022-04-25,2022-04-27,강원,삼척,삼척,신기면 대이리 산25,삼척 신기면 대이리 산25,37.3349966,129.0318057
2559,2022-04-22,2022-04-27,강원,홍천,홍천,화촌면 군업리 1461,홍천 화촌면 군업리 1461,37.7187820,128.0346527
